conf,paper,year,title,link,OA,DASA,REV1,REV2,REV1 CP?,REV2 CP?,disagr_CP,REV1 input data,REV2 input data,REV1 methods,REV2 methods,REV1 CE,REV2 CE,REV1 results,REV2 results,REV1 notes,REV2 notes,consolidated_cp,consolidated_data,consolidated_methods,consolidated_results,consolidated_notes,disagr_type,consolidated_CE,AGILE Reproducible badge,AGILE Reproducible report
agile,agile_2024_001,2024,Developing a city-specific walkability index through a participatory approach,https://agile-giss.copernicus.org/articles/5/2/2024/,yes,yes,CG,ST,F,F,0,2 available,2 available,2 available,2 available,T,F,2 available,2 available,CG: based on reproducible report,"Input Data: multiple datasets, including OpenStreetMap, BGT, and RIVM, are openly available and referenced with specific sources; processed data is shared through a public portal.
Methods: participatory approach with Q methodology and geospatial data analysis; workflows and scripts are shared.
Results: results include detailed walkability index scores, sub-index maps, and validation studies; ouput data is shared.
Computational Environment: mentions Python, GIS tools, and Ken-Q Analysis, but no details on hardware or runtime specifics.",F,2 available,2 available,2 available,no disagreement,no disagreement,F,T,https://doi.org/10.17605/osf.io/csb7r
agile,agile_2024_009,2024,Explore maps as you read a comic book,https://agile-giss.copernicus.org/articles/5/10/2024/,yes,yes,CG,ST,T,T,0,NA,NA,NA,NA,F,F,NA,NA,,Conceptual framework and design principles are described. It shared a set of files as data but no workflows or code provided.,T,NA,NA,NA,no disagreement,no disagreement,F,F,NA
giscience,giscience_2016_006,2016,GIScience Considerations in Spatial Social Networks,https://link.springer.com/chapter/10.1007/978-3-319-45738-3_6,no,no,CG,ST,T,T,0,NA,NA,NA,NA,F,F,NA,NA,,"Conceptual article, it discusses theoretical and methodological aspects without utilizing specific datasets, computational tools, or producing tangible results",T,NA,NA,NA,no disagreement,no disagreement,F,NA,NA
giscience,giscience_2016_014,2016,Fine Scale Spatio-Temporal Modelling of Urban Air Pollution,https://link.springer.com/chapter/10.1007/978-3-319-45738-3_14,no,no,CG,ST,F,F,0,0 undocumented,0 undocumented,1 documented,1 documented,F,F,1 documented,1 documented,CG: Data is not described. ,"Input Data: NO concentration data collected from regulatory networks in Calgary over three years is used, but no direct access or DOIs are provided.
Methods: spatio-temporal modeling using harmonic regression and land use regression (LUR) is detailed; methodology well-documented but no code shared.
Results: results include predictions of NO₂ concentrations at postal code levels, figures, RMSE metrics, and maps of spatial coefficients; output data not shared.
Computational Environment: no details on hardware, OS, or runtime specifics.",F,0 undocumented,1 documented,1 documented,no disagreement,no disagreement,F,NA,NA
giscience,giscience_2018_005,2018,An Empirical Study on the Names of Points of Interest and Their Changes with Geographic Distance,https://drops.dagstuhl.de/storage/00lipics/lipics-vol114-giscience2018/LIPIcs.GISCIENCE.2018.5/LIPIcs.GISCIENCE.2018.5.pdf,yes,no,CG,ST,F,F,0,2 available,2 available,1 documented,1 documented,F,F,1 documented,1 documented,Data: Yelp Open Dataset (https://www.yelp.com/dataset). Implementation details and code are not provided,"Input Data: Yelp dataset referenced, publicly accessible with a link (and registration), but lacks DOIs or specific subsets.
Methods: documented term analysis (TF-IDF, word2vec) and geographic distance modeling, no code provided.
Results: documented with figures and quantitative metrics, but no output data shared.
Computational Environment: Python used, but no details on hardware, OS, or runtime specifics.",F,2 available,1 documented,1 documented,no disagreement,no disagreement,F,NA,NA
giscience,giscience_2018_013,2018,A Network Flow Model for the Analysis of Green Spaces in Urban Areas,https://drops.dagstuhl.de/storage/00lipics/lipics-vol114-giscience2018/LIPIcs.GISCIENCE.2018.13/LIPIcs.GISCIENCE.2018.13.pdf,yes,no,CG,ST,F,F,0,2 available,1 documented,1 documented,1 documented,T,F,1 documented,1 documented,"Data: Urban Atlas 2012 (http://www.land.copernicus.eu/ as footnote) but it is broken. Correct right now: https://land.copernicus.eu/.  Computation environemnt: ""The experiments were performed on an Intel® Xeon® CPU E5-1620 processor. The machine is clocked at 3.6 GHz and has 32 GB RAM. The first phase of our approach is implemented in Python utilizing QGIS 2.18.144. The second phase is written in Java.""","Input Data: Urban Atlas 2012 and OpenStreetMap datasets referenced, publicly accessible, but no DOIs or specific subsets provided.
Methods: network flow model for green space accessibility and linear programming documented, no code provided.
Results: documented with figures (e.g., green space per capita, accessibility) and metrics, no output data shared.
Computational Environment: Python and Java mentioned, with hardware (Intel Xeon CPU, 32GB RAM) and running times described; OS details missing.",F,0 undocumented,1 documented,1 documented,"Mix of assessment on data. After checking paper, I opted for ""undocumented"" because OSM data is not described at all",major disagreement,F,NA,NA
giscience,giscience_2021_005,2020,Search Facets and Ranking in Geospatial Dataset Search,https://doi.org/10.4230/LIPIcs.GIScience.2021.I.5,yes,no,CG,ST,F,T,1,1 documented,NA,1 documented,NA,T,F,1 documented,NA,CG: Mining of existing geo-portals. Resulting data not available,,T,NA,NA,NA,Rev2 correct,borderline conceptual paper,F,NA,NA
giscience,giscience_2021_013,2020,Analyzing Trajectory Gaps for Possible Rendezvous: A Summary of Results,https://doi.org/10.4230/LIPIcs.GIScience.2021.I.13,yes,no,CG,ST,F,F,0,2 available,2 available,1 documented,1 documented,T,F,1 documented,1 documented,CG: data dowloable from a third-party provider: https://marinecadastre.gov/ais/ ,"Input data: public dataset (MarineCadastre) referenced but lacks specific links or DOI.
Methods: algorithms (Plane Sweep, SGT-TS) well-documented, no code provided.
Results: documented with figures and descriptions but lacks raw data.
Computational environment: basic details provided (Python, Intel Core i5, 16GB memory).",F,2 available,1 documented,1 documented,no disagreement,no disagreement,F,NA,NA
giscience,giscience_2021_021,2021,Will You Take This Turn? Gaze-Based Turning Activity Recognition During Navigation,https://doi.org/10.4230/LIPIcs.GIScience.2021.II.5,yes,no,CG,ST,F,F,0,1 documented,3 available & open,1 documented,1 documented,T,F,2 available,1 documented,"CG: Link to Zenodo provided as footnote (https://zenodo.org/records/7320034). Archived files included input trajectory dataset, features descriptions and R scripts. Other input dataset is OSM, which is not provided and only documented in the paper. The paper claims that ML algorithms are implemented in python, but no python code provided. R Scripts on Zenodo seems to generate figs in Results","Input Data: dataset referenced with DOI
Methods: machine learning models (XGBoost) documented, no code provided.
Results: documented with figures, accuracy metrics, and confusion matrices, but no raw data shared.
Computational environment: Python and libraries mentioned, but no hardware, OS, or runtime specifics.",F,1 documented,1 documented,2 available,Rev1 correct,uncertain assessment,F,NA,NA
giscience,giscience_2021_029,2021,Automated Georeferencing of Antarctic Species,https://doi.org/10.4230/LIPIcs.GIScience.2021.II.13,yes,no,CG,ST,F,F,0,0 undocumented,0 undocumented,1 documented,1 documented,T,F,1 documented,1 documented,"Software tools are mentioned in paper, and nothing else. Input data description (source of input documents) is very poor. Taxonomy used is well decribed. No data/code are available.","Input Data: data from gazetteers (New Zealand, SCAR, GeoNames) and species lists referenced, but no direct links provided.
Methods: machine learning classifiers documented, no code provided.
Results: documented with metrics, but no raw data shared.
Computational environment: Python and libraries mentioned (no versions), no hardware or OS details provided.",F,0 undocumented,1 documented,1 documented,no disagreement,no disagreement,F,NA,NA
giscience,giscience_2023_004,2023,Genetic Programming for Computationally Efficient Land Use Allocation Optimization,https://drops.dagstuhl.de/entities/document/10.4230/LIPIcs.GIScience.2023.4,yes,yes,CG,ST,F,F,0,3 available & open,3 available & open,3 available & open,3 available & open,F,F,3 available & open,3 available & open,"CG: no explicit DASA, but same information in ""Supplementary material"". Code &  input data & code to generate glots archived in Mendeley with DOI and permissive license (CC BY). Illustrations as final figures of the paper archived on figshare.. Description of computational enviroment is missing. Yet, authors did not add these resources are regular references!","Input Data: datasets (synthetic raster data and real-world vector data for Germany) are publicly available with links provided via Mendeley Data.
Methods: genetic programming for land use allocation is described, with code and workflows available online.
Results: results include visualizations, Pareto front comparisons, and accuracy metrics; raw data shared via repositories.
Computational Environment: mentions Python and Mendeley Data tools, but no details on hardware, OS, or runtime specifics. Use a benckmark to compare.",F,3 available & open,3 available & open,3 available & open,no disagreement,no disagreement,F,NA,NA
agile,agile_2017_007,2017,Perspectives in Externalizations of Mental Spatial Representations,https://link.springer.com/chapter/10.1007/978-3-319-56759-4_7,no,no,FO,TN,F,T,1,1 documented,NA,1 documented,NA,F,F,1 documented,NA,user study but well-described,"TN:
!potential conflict of interest due to previous employment and supervisory relationship!
Paper analysing differences between properties of spatial descriptions. User study conducted, no raw and anonymised data available. As there seems to be no computational analysis performed, I categorise this paper as ""conceptual"".",F,0 undocumented,1 documented,1 documented,"not CP, needs new rev2",borderline conceptual paper,F,NA,NA
agile,agile_2018_005,2018,"Spatio-Temporal Analysis of Mangrove Loss in Vulnerable Islands of Sundarban World Heritage Site, India",https://link.springer.com/chapter/10.1007/978-3-319-78208-9_5,no,no,CG,TN,F,F,0,1 documented,1 documented,1 documented,1 documented,T,F,1 documented,1 documented,"CG: 5 landsat images should be accesible via https://earthexplorer.usgs.gov/; sea level data retrieved from https://psmsl.org/; Both web site work; Yet, GPS field survey collected by authors is not available; Analis done with Erdas (no version, no reference  provided)","TN:
- Data: geographical extent of study area defined by figure, Landsat images used listed in table with corresponding properties, EarthExplorer download with login required 
- Methods: documented by text and figure, if all methods were performed in Erdas this could be the maximum of availability, otherwise scripts are missing, e.g. for change detection analysis (not clearly indicated if Erdas was used only for pre-processing or all parts). 
- Results: documented by text and tables, but no raw data available 
- stated that Erdas Imagine software was used, but no information on version or environment ",F,1 documented,1 documented,1 documented,no disagreement,no disagreement,F,NA,NA
agile,agile_2018_013,2018,Optimization and Evaluation of a High-Performance Open-Source Map-Matching Implementation,https://link.springer.com/chapter/10.1007/978-3-319-78208-9_13,no,no,CG,TN,F,F,0,1 documented,2 available,1 documented,1 documented,T,F,0 undocumented,1 documented,"CG: Input data is road netform form OSM - poorly described, no link/access. Main output is an algorithm,  but no code provided.  No link to online instace or similar provided. No way to test it as a reader/reviewer.","TN: 
- algorithm is documented by text, figures, formulas, and implementation as part of the Graphium framework, available via GitHub
- trajectory dataset available for evaluation 
- scripts used for evaluation (e.g. calculating metrics), are not available (or not directly identifiable from the repository) 
- results of evaluation documented as text, figures and tables, but no raw results 
- description of hardware configuration given, but operating system missing ",F,0 undocumented,1 documented,1 documented,"Rev2 correct (results). Rev1 correct (data) but dowgrade to ""undocumented"" after rechecking paper as no filter details provided to retrieve OSM data.",major disagreement,F,NA,NA
agile,agile_2020_007,2020,Spatial Data Lake for Smart Cities: From Design to Implementation,https://doi.org/10.5194/agile-giss-1-8-2020,yes,yes,CG,TN,F,F,0,1 documented,2 available,2 available,2 available,T,T,2 available,2 available,"CG: Conceptual or not? borderline decision. Central contribution is methodology, conceptual data models (UML diagrams). Yet, there is a section on implementing a Spatial Data Lake. So, Reproducibility assessment refers only to this section","TN:
- code shared via GitHub (harvesting & data lake deployment) licensed GPL-3 but DOI missing. 
- input data for Montpellier case study available via GitHub link, but DOI seems to be missing 
- information about the computing environment is available in paper as well as via GitHub, exact hardware specifications or version numbers seem to be partly missing, however, due to the detailed ansible scripts the computing environment is considered as given. ",F,2 available,2 available,2 available,Rev2 correct,uncertain assessment,T,F,NA
agile,agile_2020_015,2020,Whom to Follow? A Comparison of Walking Routes Computed Based on Social Media Photos from Different Types of Contributors,https://doi.org/10.5194/agile-giss-1-16-2020,yes,yes,CG,TN,F,F,0,2 available,2 available,2 available,1 documented,T,F,1 documented,1 documented,"CG. Repos to datasets and methods are available (URL are misspelled in the paper, but easily fixable). ","TN:
- input data from flickr available via GitHub (GPL-3.0), no DOI available. Data from GPSMYCITY available via link 
- code for orienteering problem available via GitHub, no repository description, licence and DOI available
- no scripts available for figures 
- Results of experiment documented by text, but no raw data ",F,2 available,2 available,1 documented,Rev1 correct,uncertain assessment,F,F,NA
agile,agile_2017_015,2017,Distance Measure Based on Spatiotemporal Coexistence of Residents and Its Application to Urban Analysis,https://link.springer.com/chapter/10.1007/978-3-319-56759-4_15,no,no,FO,TN,F,F,0,0 undocumented,0 undocumented,1 documented,1 documented,F,F,1 documented,1 documented,too little information on the input data,"TN: 
- input data mentioned (Tokyo Metropolitan Person Trip Survey, 2003 Housing Demand Survey) but no link/reference and so not findable 
- no scripts or raw results available how DM_Score and resulting parameters were calculated but documented by formulas, tables, figures",F,0 undocumented,1 documented,1 documented,no disagreement,no disagreement,F,NA,NA
agile,agile_2019_004,2019,Web-Based Visualization of Big Geospatial Vector Data,https://link.springer.com/chapter/10.1007/978-3-030-14745-7_4,no,no,FO,TN,F,F,0,0 undocumented,0 undocumented,1 documented,1 documented,F,F,1 documented,1 documented,unclear input data,"TN: 
- paper describes an implementation, evaluation of different components was conducted. Dataset used shown as figure but not available and not further documented 
- Evaluation described, results shown via graphs, but no scripts available how evaluation was conducted 
- described which software was used for different components of implementation (e.g. JVM languages, GeoRocket, MongoDB, Elasticsearch), but no repository or demo available
- formulas, pseudo-code, illustration given which explain implementation
- described that performance measurements were done on MacBook Pro 13-inch (2017, 16 GB
memory, Core i5 3.1 Ghz processor) but further information needed to reproduce e.g. operating system ",F,0 undocumented,1 documented,1 documented,no disagreement,no disagreement,F,NA,NA
agile,agile_2019_012,2019,Potential of Crowdsourced Traces for Detecting Updates in Authoritative Geographic Data,https://link.springer.com/chapter/10.1007/978-3-030-14745-7_12,no,no,FO,TN,F,F,0,0 undocumented,1 documented,1 documented,1 documented,F,F,1 documented,1 documented,"although the data sources are mentioned, too little detail to attempt reproduction","TN: 
- datasets taken from BDTOPO and different sport activities websites (randoGPS, tracesGPS, vusiGPS, VTTour). Websites and data described but the exact used dataset for evaluation not available  
- methods described by text e.g. criterions by rules, formulas 
- results described by text, but no dataset available ",F,0 undocumented,1 documented,1 documented,rev1 correct,uncertain assessment,F,NA,NA
agile,agile_2021_008,2021,"Geographic Question Answering: Challenges, Uniqueness, Classification, and Future Directions (copernicus.org)",https://agile-giss.copernicus.org/articles/2/8/2021/,yes,yes,FO,TN,T,T,0,NA,NA,NA,NA,F,F,NA,NA,some data used for illustrations,"TN: 
This paper is a discussion and classification paper, suggesting research directions. 
However, for the research shown in the figures, it is documented how it was carried out (Google Search, OSM, GeoSPARQL, QGIS). ",T,NA,NA,NA,no disagreement,no disagreement,F,F,NA
agile,agile_2021_016,2021,Mining Map Interaction Semantics in web-based Geographic Information Systems (WebGIS) for Usability Analysis (copernicus.org),https://agile-giss.copernicus.org/articles/2/16/2021/,yes,yes,FO,TN,F,F,0,1 documented,1 documented,1 documented,1 documented,F,F,1 documented,1 documented,"experimental usabiliity study; could provide more details, but not really computational","TN: 
!potential conflict of interest due to previous employment and supervisory relationship!
- different components are used for the approach, including a Python script, but Python script is not available. 
- methods explained by text, formulas, short example code
- results presented as tables and text 
- no input/results dataset available 
- computing environment is described as a VM running Windows 10 and Elasticsearch Cluster v2.1, but connection details to datasets are not shared due to security concerns",F,1 documented,1 documented,1 documented,no disagreement,no disagreement,F,F,NA
agile,agile_2022_005,2022,Spatial Disaggregation of Population Subgroups Leveraging Self-Trained Multi-Output Gradient Boosting Regression Trees,https://agile-giss.copernicus.org/articles/3/5/2022/,yes,yes,CG,TN,F,F,0,1 documented,1 documented,2 available,2 available,T,F,2 available,1 documented,CG: based on reproducible report,"TN: 
- data sources documented by overview tables and by links (link for amsterdam data not working)
- methods and results documented by text, tables, figures but no raw data
- GitHub repository linked but DOI, license missing",F,1 documented,2 available,2 available,Rev1 correct,uncertain assessment,F,T,https://doi.org/10.17605/OSF.IO/CDFAH
agile,agile_2022_013,2022,Experimental evaluation of using BLE beacon for outdoor positioning in GPS-denied environment,https://agile-giss.copernicus.org/articles/3/13/2022/,yes,yes,CG,TN,F,F,0,2 available,2 available,2 available,1 documented,T,F,1 documented,1 documented,CG: based on reproducible report,"TN: 
!potential conflict of interest due to previous employment and supervisory relationship!
- system architecture documented by text, implementation via link to GitHub available, Binder environment available but not working for me (packages not available for used R version), OSF repo available, but includes only the binder link and not the implementation.  
- methods documented by text, but does not appear to include any computational analysis other than figures to show results 
- results shown in figure, no raw data available, but may be limited due to privacy issues ",F,2 available,1 documented,1 documented,Rev2 correct,uncertain assessment,F,T,https://doi.org/10.17605/OSF.IO/8B7MR
agile,agile_2022_021,2022,COVID-Forecast-Graph: An Open Knowledge Graph for Consolidating COVID-19 Forecasts and Economic Indicators via Place and Time,https://agile-giss.copernicus.org/articles/3/21/2022/,yes,yes,CG,TN,F,F,0,1 documented,2 available,2 available,2 available,T,T,2 available,2 available,CG: Although it was unquailifed to a reproducibel badget at that time. DASA incudes a github repo that contains the ontology generated and how to generate it (python code),"TN: 
- source for forecasts available via GitHub, Cases and Deaths Data available via GitHub, Economic data available, for input data DOI only partly available
- developed ontology described by text and available via GitHub 
- GitHub shows SPARQL queries, seems that test environment has been provided but currently unavailable
- raw results are available as csv files and python notebooks are linked, can not find DOI for implementation GitHub repository
- Code usage is described on GitHub including libraries and versions, Jupyter Notebooks. ",F,2 available,2 available,2 available,Rev2 correct,uncertain assessment,T,F,NA
agile,agile_2023_003,2023,Indoor localisation and location tracking in indoor facilities based on LiDAR point clouds and images of the ceilings,https://agile-giss.copernicus.org/articles/4/4/2023/,yes,yes,CG,TN,F,F,0,2 available,2 available,1 documented,2 available,T,F,1 documented,1 documented,CG: based on reproducible report,"TN: 
- input data and implementation available via GitHub, some floorplans could not be published due to restrictions, but available input data seems to be sufficient for reproduction, no DOI available 
- software used documented but versions missing, hardware described in GitHub repository 
- results documented in tables, figures but no raw data available ",F,2 available,1 documented,1 documented,"Rev1 correct. I read again the repro report to verify that method is ""documented""",uncertain assessment,F,T,https://doi.org/10.17605/osf.io/8t3bh
agile,agile_2023_011,2023,Evaluating and Comparing Airspace Structure Visualisation and Perception on Digital Aeronautical Charts,https://agile-giss.copernicus.org/articles/4/12/2023/,yes,yes,CG,TN,F,F,0,2 available,2 available,2 available,2 available,T,T,2 available,2 available,CG: based on reproducible report,"TN: 
- code to generate figures, raw data (e.g. survey, results) available via ETHZ's data sharing platform, but no DOI available
- computational demand seems negligible, therefore computational environment true ",F,2 available,2 available,2 available,no disagreement,no disagreement,T,T,https://doi.org/10.17605/osf.io/rbgvk
agile,agile_2024_005,2024,Road Network Mapping from Multispectral Satellite Imagery: Leveraging Deep Learning and Spectral Bands,https://agile-giss.copernicus.org/articles/5/6/2024/,yes,yes,CG,TN,F,F,0,2 available,3 available & open,2 available,3 available & open,T,T,1 documented,3 available & open,CG: based on reproducible report,"TN: 
- input data, software, results available via TU Vienna Research Data Portal with DOI licensed CC4.0
- computing environment available with environment.yml, hardware configuration & operating system & computational demand (some details missing), but various information and therefore rated as available  ",F,3 available & open,3 available & open,3 available & open,Rev 2 correct. I checked the paper and repro report.,major disagreement,T,T,https://doi.org/10.17605/osf.io/txgzv
agile,agile_2024_013,2024,Evaluating geotemporal behaviours of OpenStreetMap contributors,https://agile-giss.copernicus.org/articles/5/14/2024/,yes,yes,CG,TN,F,F,0,1 documented,1 documented,1 documented,1 documented,T,F,1 documented,1 documented,CG: data cannot be disclosed. Some scripts are openly available but do not cover all results reported in the paper,"TN:
- data from OSM demographic study (reference to paper but raw data not available - privacy issues), OSM changesets via OSM API (ODbL), world country boundaries via ArcGIS Hub (Esri Master Licence Agreement). 
- Figure scripts available via Zenodo licensed CC4.0, some scripts seem to be missing e.g. scripts to calculate GSI (reference is made to another paper including Zenodo publication, but GSI calculation seems to have been done in an unavailable Excel file). 
- no raw results available  ",F,1 documented,1 documented,1 documented,no disagreement,no disagreement,F,F,NA
giscience,giscience_2016_002,2016,Partitioning Polygons via Graph Augmentation,https://link.springer.com/chapter/10.1007/978-3-319-45738-3_2,no,no,CG,TN,F,F,0,1 documented,1 documented,1 documented,1 documented,F,F,1 documented,1 documented,CG: for me it's a theoretical paper. Small use case is testmonial,"TN:
- input data for figures documented (e.g. shape Europe, ATKIS DLM 50) but not available
- algorithms documented by text and formulas, but no script available, e.g. for computing use cases
- results of applying the algorithm to the two GIS problems shown by figures, text ",F,1 documented,1 documented,1 documented,no disagreement,no disagreement,F,NA,NA
giscience,giscience_2016_010,2016,Scaling Behavior of Human Mobility Distributions,https://link.springer.com/chapter/10.1007/978-3-319-45738-3_10,no,no,CG,TN,F,F,0,2 available,1 documented,1 documented,1 documented,T,F,1 documented,1 documented,CG: Authors used five data sets and cited them,"TN: 
- input data documented by references, but not easily accessible and therefore not available 
- methods documented by formulas, text, no scripts (e.g. R scripts) available for generated figures 
- results presented as figures, text, but no raw data (e.g. mentioned text files) available
- some characteristics of the computing environment mentioned (software: Eureqa, R, Ubuntu 15.10), hardware Core AMD processor, 8 GB memory), but some versions are missing. ",F,2 available,1 documented,1 documented,Rev1 correct,uncertain assessment,F,NA,NA
giscience,giscience_2016_018,2016,Moon Landing or Safari? A Study of Systematic Errors and Their Causes in Geographic Linked Data,https://link.springer.com/chapter/10.1007/978-3-319-45738-3_18,no,no,CG,TN,T,F,1,NA,0 undocumented,NA,1 documented,F,F,NA,1 documented,,"TN:
- input data (e.g. figure 1) mentioned but not specified (corresponding elsewhere in the paper partly not working e.g. lodlaundromat), no details available how data was extracted 
- figure 1 as result is mentioned as available in high resolution on university website but link does not working 
- SPARQL queries used are mentioned but results of these queries not shown ",T,NA,NA,NA,Rev1 correct. I've checked the paper and it is conceptual,borderline conceptual paper,F,NA,NA
giscience,giscience_2018_001,2018,Early Detection of Herding Behaviour during Emergency Evacuations,https://drops.dagstuhl.de/entities/document/10.4230/LIPIcs.GISCIENCE.2018.1,yes,no,CG,TN,F,F,0,1 documented,1 documented,1 documented,1 documented,F,F,1 documented,1 documented,"Only described, no pointers to (synthetic) data & code","TN:
- documented how data for the experiments were created, but not available (e.g. text file for location data, no script available how simulation was conducted) 
- used methods are documented by text and formulas 
- results documented in tables and graphs 
- computational environment not available ",F,1 documented,1 documented,1 documented,no disagreement,no disagreement,F,NA,NA
giscience,giscience_2018_009,2018,Improving Discovery of Open Civic Data,https://drops.dagstuhl.de/storage/00lipics/lipics-vol114-giscience2018/LIPIcs.GISCIENCE.2018.9/LIPIcs.GISCIENCE.2018.9.pdf,yes,yes,CG,TN,F,F,0,2 available,2 available,1 documented,1 documented,F,F,1 documented,1 documented,"No explicit DASA, but same information in ""Supplementary material"".  It points to a github repo with datasets (vocabularies) and documentation, but no explicit licence. Methods: authors use ArcGIS Hub (https://hub.arcgis.com/) and protegee tool.","TN: 
- paper describes how to develop an annotation for describing civic data, exemplarily for the ArcGIS Hub. 
- input data as existing concepts and vocabularies linked, but sometimes not available. Vocabularies are also available in the GitHub repository. 
- methods describe an evaluation (scripts missing), but results of this evaluation were not available at the time of publication. 
- it is therefore difficult to evaluate this paper. On the one hand, an implementation is described as a result, and on the other hand, an evaluation is described in the methods section, without corresponding results. However, as the implementation is described as an outcome, I judge it to be documented accordingly, but one may come to a different judgement here.",F,2 available,1 documented,1 documented,no disagreement,no disagreement,F,NA,NA
giscience,giscience_2018_017,2018,xNet+SC: Classifying Places Based on Images by Incorporating Spatial Contexts,https://drops.dagstuhl.de/storage/00lipics/lipics-vol114-giscience2018/LIPIcs.GISCIENCE.2018.17/LIPIcs.GISCIENCE.2018.17.pdf,yes,no,CG,TN,F,F,0,1 documented,1 documented,1 documented,1 documented,F,F,1 documented,1 documented,MOSt datasets are only described. Yelp Ooen data is open. Mehtods described. no code provided. ,"TN: 
- using categories source available via GitHub link 
- selected images as data input from GoogleMaps, Google Street View, Yelp but collection not available 
- used different CNNs which are linked as references 
- documenting methods to calculate the three defined spatial contexts by formulas but no scripts or code available 
- Models and metrics documented but e.g. trained LSTM model not available
- Results shown by tables but no raw results available",F,1 documented,1 documented,1 documented,no disagreement,no disagreement,F,NA,NA
giscience,giscience_2021_001,2020,Using Georeferenced Twitter Data to Estimate Pedestrian Traffic in an Urban Road Network,https://doi.org/10.4230/LIPIcs.GIScience.2021.I.1,yes,no,CG,TN,F,F,0,1 documented,1 documented,1 documented,0 undocumented,F,F,1 documented,1 documented,"CG: 3 datasets are used and generic URL to the data providers are provided. Fo rthe pedestrian dataset, the paper says ""The open datasets"" but no pointer or reference is given. ","TN: 
- information about data documented, but not properly indicated how to access
- no parameter details documented in terms of methods 
- computational environment not available
- results described by text and tables",F,1 documented,0 undocumented,1 documented,Rev2 correct,uncertain assessment,F,NA,NA
giscience,giscience_2021_009,2020,Traffic Congestion Aware Route Assignment,https://doi.org/10.4230/LIPIcs.GIScience.2021.I.9,yes,no,CG,TN,F,F,0,0 undocumented,1 documented,1 documented,1 documented,T,F,1 documented,1 documented,CG: Experimentation based on a traffic simulator (SMARTS).  Totally unclear how  data is created (score =0),"TN: 
- information about data as well as methods documented, but not properly indicated how to access (both networks and algorithms), pseudo code available
- computation time is compared for different algorithms but there are no information documented concerning hardware and software resources used
- results described by text and tables",F,0 undocumented,1 documented,1 documented,Rev1 correct,uncertain assessment,F,NA,NA
giscience,giscience_2021_018,2021,Reproducible Research and GIScience: An Evaluation Using GIScience Conference Papers,https://drops.dagstuhl.de/entities/document/10.4230/LIPIcs.GIScience.2021.II.2,yes,yes,CG,TN,F,F,0,3 available & open,3 available & open,3 available & open,3 available & open,T,T,3 available & open,3 available & open,CG: Github repo archived on Zenodo. ,"TN:
!potential conflict of interest due to employment and supervisory relationship! 
- input data (GIScience conf. proceedings) openly available via DOI
- code used and results openly available via Zenodo. 
- computing environment provided via Docker (even if the execution via binder does not seem to work at the moment). ",F,3 available & open,3 available & open,3 available & open,no disagreement,no disagreement,T,NA,NA
giscience,giscience_2021_025,2021,Navigating Your Way! Increasing the Freedom of Choice During Wayfinding,https://doi.org/10.4230/LIPIcs.GIScience.2021.II.9,yes,no,CG,TN,F,F,0,0 undocumented,0 undocumented,1 documented,1 documented,T,F,1 documented,3 available & open,"No code/data provided. ""For our approach we utilized python 3.8.8 using the package networkx (v2.5.) [17]. The raw network data were downloaded from OpenStreetMap (OSM). The intersections were calculated with
the Intersections Framework [11], whereas street segments were extracted with a custom script""","TN: 
- raw network data has been downloaded from OSM, but no further details (e.g. cities given but no extents) 
- parameter details are given by describing properties, formulas and a kind of detailed pseudo-code 
- results dataset can be found via zenodo, but not directly via the DOI in the paper, only via the linked research group website  
- python version used and networkx package version given, but no computing environment available. The research group's website states that source code will be released soon, but no link available",F,0 undocumented,1 documented,1 documented,Rev 1 correct (results). I rechecked paper to verify score of results,annotation inconsistencies,F,NA,NA
giscience,giscience_2023_008,2023,Towards a Multidimensional Interaction Framework for Promoting Public Engagement in Citizen Science Projects,https://drops.dagstuhl.de/storage/00lipics/lipics-vol277-giscience2023/LIPIcs.GIScience.2023.8/LIPIcs.GIScience.2023.8.pdf,yes,yes,CG,TN,F,T,1,1 documented,NA,2 available,NA,T,F,2 available,NA,"CG: no explicit DASA, but same information in ""Supplementary material"". it points to a github repo where python scritps are openly available. Repo is poorly documented and no explicit license use. Authors use pre-trained image models from https://clarifai.com/explore; I assume they are openly accessible 
Some data available: Authors use eBird data (citation). Other data sets such as  land cover, elevation, slope, and NDVI are not provided
Main output is the BioSenCS app: provided URL as footnote is broken (https://biosentiers-cs.heig-vd.ch/) but based on github it is most possible to launch a local instance","CG: no explicit DASA, but same information in ""Supplementary material"". it points to a github repo where python scritps are openly available. Repo is poorly documented and no explicit license use. Authors use pre-trained image models from https://clarifai.com/explore; I assume they are openly accessible 
Some data available: Authors use eBird data (citation). Other data sets such as  land cover, elevation, slope, and NDVI are not provided
Main output is the BioSenCS app: provided URL as footnote is broken (https://biosentiers-cs.heig-vd.ch/) but based on github it is most possible to launch a local instance",F,1 documented,1 documented,1 documented,"Needs a second reviewer. Based on REV3 assessment, all criteria are set to ""documented"".",borderline conceptual paper,F,NA,NA
